DateTime,Turbidity FNU,fDOM QSU,fDOM RFU
7/11/2021 18:00,16848.68,52.11,17.37
7/11/2021 18:05,16847.74,52.11,17.37
7/11/2021 18:10,16847.54,52.01,17.34
7/11/2021 18:15,16841.22,51.99,17.33
7/11/2021 18:20,16833.22,51.87,17.29
7/11/2021 18:25,16827.77,51.73,17.24
7/11/2021 18:30,16826.41,51.72,17.24
7/11/2021 18:35,16820.15,51.74,17.25
7/11/2021 18:40,16811.57,51.85,17.28
7/11/2021 18:45,16807.27,51.83,17.28
7/11/2021 18:50,16802.31,51.85,17.28
7/11/2021 18:55,16792.59,51.83,17.28
7/11/2021 19:00,16785.06,51.89,17.3
7/11/2021 19:05,16781.9,51.89,17.3
7/11/2021 19:10,16771.4,51.9,17.3
7/11/2021 19:15,16761.36,51.92,17.31
7/11/2021 19:20,16753.78,52.02,17.34
7/11/2021 19:25,16743.48,52.07,17.36
7/11/2021 19:30,16734.56,51.93,17.31
7/11/2021 19:35,16725.25,51.84,17.28
7/11/2021 19:40,16715.11,51.92,17.31
7/11/2021 19:45,16709.52,51.87,17.29
7/11/2021 19:50,16698.6,51.78,17.26
7/11/2021 19:55,16691.24,51.74,17.25
7/11/2021 20:00,16682,51.73,17.24
7/11/2021 20:05,16677.37,51.66,17.22
7/11/2021 20:10,16667.87,51.59,17.2
7/11/2021 20:15,16661.52,51.57,17.19
7/11/2021 20:20,16653.15,51.39,17.13
7/11/2021 20:25,16645.75,51.33,17.11
7/11/2021 20:30,16637.51,51.25,17.08
7/11/2021 20:35,16629.34,51.17,17.06
7/11/2021 20:40,16621.33,51.13,17.04
7/11/2021 20:45,16617.11,50.99,17
7/11/2021 20:50,16605.48,50.79,16.93
7/11/2021 20:55,16597.9,50.85,16.95
7/11/2021 21:00,16590.97,50.67,16.89
7/11/2021 21:05,16584.22,50.71,16.9
7/11/2021 21:10,16580.28,50.7,16.9
7/11/2021 21:15,16575.3,50.59,16.86
7/11/2021 21:20,16569.96,50.59,16.86
7/11/2021 21:25,16560.95,50.48,16.83
7/11/2021 21:30,16553.09,50.38,16.79
7/11/2021 21:35,16547.89,50.28,16.76
7/11/2021 21:40,16542.32,50.25,16.75
7/11/2021 21:45,16536.07,50.18,16.73
7/11/2021 21:50,16530.92,50.09,16.7
7/11/2021 21:55,16523.38,50.05,16.68
7/11/2021 22:00,16518.24,50.02,16.67
7/11/2021 22:05,16512.49,49.94,16.65
7/11/2021 22:10,16506.81,49.88,16.63
7/11/2021 22:15,16505.76,49.9,16.63
7/11/2021 22:20,16499.49,49.8,16.6
7/11/2021 22:25,16494.49,49.72,16.57
7/11/2021 22:30,16493.04,49.69,16.56
7/11/2021 22:35,16490.73,49.61,16.54
7/11/2021 22:40,16488.33,49.57,16.52
7/11/2021 22:45,16489.32,49.51,16.5
7/11/2021 22:50,16485.18,49.24,16.41
7/11/2021 22:55,16486.72,49.29,16.43
7/11/2021 23:00,16485.15,49.23,16.41
7/11/2021 23:05,16488.03,49.25,16.42
7/11/2021 23:10,16489.16,49.17,16.39
7/11/2021 23:15,16490.48,49.18,16.39
7/11/2021 23:20,16490.05,49.13,16.38
7/11/2021 23:25,16490.76,49.05,16.35
7/11/2021 23:30,16492.94,49.01,16.34
7/11/2021 23:35,16497.08,48.99,16.33
7/11/2021 23:40,16498.99,48.87,16.29
7/11/2021 23:45,16501.95,48.85,16.28
7/11/2021 23:50,16502.59,48.79,16.26
7/11/2021 23:55,16505.19,48.79,16.26
7/12/2021 0:00,16505.85,48.67,16.22
7/12/2021 0:05,16507.18,48.67,16.22
7/12/2021 0:10,16507.08,48.62,16.21
7/12/2021 0:15,16509.93,48.54,16.18
7/12/2021 0:20,16509.58,48.54,16.18
7/12/2021 0:25,16507.73,48.52,16.17
7/12/2021 0:30,16507.89,48.47,16.16
7/12/2021 0:35,16509.01,48.42,16.14
7/12/2021 0:40,16510.72,48.4,16.13
7/12/2021 0:45,16508.65,48.34,16.11
7/12/2021 0:50,16506.41,48.26,16.09
7/12/2021 0:55,16507.43,48.25,16.08
7/12/2021 1:00,16505.36,48.23,16.08
7/12/2021 1:05,16505.07,48.26,16.09
7/12/2021 1:10,16503.19,48.05,16.02
7/12/2021 1:15,16497.83,48.04,16.01
7/12/2021 1:20,16497.64,48.03,16.01
7/12/2021 1:25,16501.13,48.07,16.02
7/12/2021 1:30,16502.22,47.93,15.98
7/12/2021 1:35,16498.07,47.85,15.95
7/12/2021 1:40,16497.42,47.91,15.97
7/12/2021 1:45,16491.65,47.86,15.95
7/12/2021 1:50,16490.49,47.82,15.94
7/12/2021 1:55,16488.22,47.83,15.94
7/12/2021 2:00,16487.77,47.74,15.91
7/12/2021 2:05,16487.7,47.64,15.88
7/12/2021 2:10,16487.85,47.67,15.89
7/12/2021 2:15,16490.32,47.7,15.9
7/12/2021 2:20,16490.01,47.66,15.89
7/12/2021 2:25,16488.5,47.6,15.87
7/12/2021 2:30,16488.76,47.63,15.88
7/12/2021 2:35,16489.6,47.62,15.87
7/12/2021 2:40,16493.11,47.5,15.83
7/12/2021 2:45,16486.09,47.42,15.81
7/12/2021 2:50,16487.61,47.43,15.81
7/12/2021 2:55,16483.35,47.42,15.81
7/12/2021 3:00,16479.93,47.4,15.8
7/12/2021 3:05,16477.25,47.37,15.79
7/12/2021 3:10,16471.4,47.33,15.78
7/12/2021 3:15,16470.55,47.23,15.74
7/12/2021 3:20,16465.05,47.3,15.77
7/12/2021 3:25,16460.95,47.26,15.75
7/12/2021 3:30,16457.51,47.22,15.74
7/12/2021 3:35,16453.34,47.2,15.73
7/12/2021 3:40,16447.62,47.17,15.72
7/12/2021 3:45,16444.8,47.16,15.72
7/12/2021 3:50,16439.5,47.12,15.71
7/12/2021 3:55,16432.73,47.11,15.7
7/12/2021 4:00,16426.63,47.04,15.68
7/12/2021 4:05,16418.39,47.06,15.69
7/12/2021 4:10,16416.57,47.01,15.67
7/12/2021 4:15,16411.95,47.03,15.68
7/12/2021 4:20,16407.9,47.02,15.67
7/12/2021 4:25,16403.93,46.96,15.65
7/12/2021 4:30,16397.85,46.89,15.63
7/12/2021 4:35,16396.31,46.91,15.64
7/12/2021 4:40,16390.51,46.86,15.62
7/12/2021 4:45,16383.8,46.85,15.62
7/12/2021 4:50,16376.54,46.83,15.61
7/12/2021 4:55,16372.77,46.79,15.6
7/12/2021 5:00,16367.9,46.75,15.58
7/12/2021 5:05,16362.49,46.68,15.56
7/12/2021 5:10,16358.03,46.69,15.56
7/12/2021 5:15,16350.96,46.66,15.55
7/12/2021 5:20,16349.13,46.66,15.55
7/12/2021 5:25,16344.02,46.59,15.53
7/12/2021 5:30,16340.02,46.57,15.52
7/12/2021 5:35,16334.86,46.52,15.51
7/12/2021 5:40,16333.56,46.47,15.49
7/12/2021 5:45,16331.74,46.46,15.49
7/12/2021 5:50,16321.17,46.39,15.46
7/12/2021 5:55,16316.47,46.4,15.47
7/12/2021 6:00,16315.27,46.38,15.46
7/12/2021 6:05,16311.33,46.39,15.46
7/12/2021 6:10,16307.89,46.34,15.45
7/12/2021 6:15,16306.58,46.29,15.43
7/12/2021 6:20,16305.62,46.32,15.44
7/12/2021 6:25,16300.99,46.33,15.44
7/12/2021 6:30,16300.33,46.29,15.43
7/12/2021 6:35,16298.6,46.34,15.45
7/12/2021 6:40,16293.48,46.25,15.42
7/12/2021 6:45,16293.54,46.32,15.44
7/12/2021 6:50,16297.6,46.25,15.42
7/12/2021 6:55,16292.46,46.28,15.43
7/12/2021 7:00,16293.1,46.33,15.44
7/12/2021 7:05,16295.35,46.33,15.44
7/12/2021 7:10,16298.16,46.24,15.41
7/12/2021 7:15,16297.33,46.27,15.42
7/12/2021 7:20,16299.79,46.33,15.44
7/12/2021 7:25,16303.38,46.33,15.44
7/12/2021 7:30,16305.37,46.36,15.45
7/12/2021 7:35,16309.42,46.28,15.43
7/12/2021 7:40,16315.62,46.3,15.43
7/12/2021 7:45,16321.2,46.27,15.42
7/12/2021 7:50,16321.79,46.24,15.41
7/12/2021 7:55,16333.47,46.23,15.41
7/12/2021 8:00,16335.51,46.17,15.39
7/12/2021 8:05,16344.84,46.23,15.41
7/12/2021 8:10,16356.65,46.18,15.39
7/12/2021 8:15,16364.29,46.1,15.37
7/12/2021 8:20,16373.77,46.11,15.37
7/12/2021 8:25,16384.32,46.05,15.35
7/12/2021 8:30,16391.79,45.98,15.33
7/12/2021 8:35,16401.11,45.96,15.32
7/12/2021 8:40,16409.24,45.98,15.33
7/12/2021 8:45,16420.59,45.92,15.31
7/12/2021 8:50,16433.12,45.92,15.31
7/12/2021 8:55,16448.07,45.85,15.28
7/12/2021 9:00,16463.22,45.81,15.27
7/12/2021 9:05,16478.56,45.77,15.26
7/12/2021 9:10,16496.82,45.7,15.23
7/12/2021 9:15,16518.5,45.59,15.2
7/12/2021 9:20,16535.03,45.61,15.2
7/12/2021 9:25,16557.05,45.54,15.18
7/12/2021 9:30,16572.81,45.46,15.15
7/12/2021 9:35,16591.58,45.33,15.11
7/12/2021 9:40,16607.18,45.33,15.11
7/12/2021 9:45,16622.64,45.32,15.11
7/12/2021 9:50,16640.97,45.28,15.09
7/12/2021 9:55,16661.2,45.22,15.07
7/12/2021 10:00,16689.76,45.15,15.05
7/12/2021 10:05,16715.19,45.12,15.04
7/12/2021 10:10,16741.76,45.05,15.02
7/12/2021 10:15,16766.98,44.99,15
7/12/2021 10:20,16798.38,44.9,14.97
7/12/2021 10:25,16823.68,44.87,14.96
7/12/2021 10:30,16851.12,44.84,14.95
7/12/2021 10:35,16885.85,44.75,14.92
7/12/2021 10:40,16916.08,44.69,14.9
7/12/2021 10:45,16951.89,44.68,14.89
7/12/2021 10:50,16984.49,44.59,14.86
7/12/2021 10:55,17023.97,44.5,14.83
7/12/2021 11:00,17059.91,44.41,14.8
7/12/2021 11:05,17100.68,44.28,14.76
7/12/2021 11:10,17142.69,44.22,14.74
7/12/2021 11:15,17187.55,44.11,14.7
7/12/2021 11:20,17230.46,44.1,14.7
7/12/2021 11:25,17281.43,44.01,14.67
7/12/2021 11:30,17323.84,43.89,14.63
7/12/2021 11:35,17369.46,43.85,14.62
7/12/2021 11:40,17413.37,43.75,14.58
7/12/2021 11:45,17457.67,43.7,14.57
7/12/2021 11:50,17500.79,43.62,14.54
7/12/2021 11:55,17538.3,43.65,14.55
7/12/2021 12:00,17585.89,43.44,14.48
7/12/2021 12:05,17626.48,43.52,14.51
7/12/2021 12:10,17664.63,43.45,14.48
7/12/2021 12:15,17713.32,43.37,14.46
7/12/2021 12:20,17762.21,43.3,14.43
7/12/2021 12:25,17811.12,43.23,14.41
7/12/2021 12:30,17858.9,43.29,14.43
7/12/2021 12:35,17902.03,43.17,14.39
7/12/2021 12:40,17943.57,43.13,14.38
7/12/2021 12:45,17980.94,43.07,14.36
7/12/2021 12:50,18017.18,43.03,14.34
7/12/2021 12:55,18059.49,42.89,14.3
7/12/2021 13:00,18101.04,43.47,14.49
7/12/2021 13:05,18142.5,43.38,14.46
7/12/2021 13:10,18197.13,43.59,14.53
7/12/2021 13:15,18232.36,43.46,14.49
7/12/2021 13:20,18262.7,43.45,14.48
7/12/2021 13:25,18253.77,43.51,14.5
7/12/2021 13:30,18274.18,43.46,14.49
7/12/2021 13:35,18308.46,43.43,14.48
7/12/2021 13:40,18323.2,43.55,14.52
7/12/2021 13:45,18316.35,43.52,14.51
7/12/2021 13:50,18341.52,43.52,14.51
7/12/2021 13:55,18297.92,45.13,15.04
7/12/2021 14:00,18338.81,45.19,15.06
7/12/2021 14:05,18304.25,45.6,15.2
7/12/2021 14:10,18266.1,45.82,15.27
7/12/2021 14:15,18263.03,46.31,15.44
7/12/2021 14:20,18252.63,46.68,15.56
7/12/2021 14:25,18246.41,46.83,15.61
7/12/2021 14:30,18205,54.32,18.11
7/12/2021 14:35,18164.55,55.97,18.66
7/12/2021 14:40,18122.59,56.96,18.99
7/12/2021 14:45,18083.1,57.66,19.22
7/12/2021 14:50,18044.2,57.78,19.26
7/12/2021 14:55,18000.04,56.85,18.95
7/12/2021 15:00,17954.68,56.33,18.78
7/12/2021 15:05,17919.71,58.18,19.39
7/12/2021 15:10,17878.81,52.17,17.39
7/12/2021 15:15,17847.39,56.82,18.94
7/12/2021 15:20,17818.43,58.6,19.53
7/12/2021 15:25,17785.12,56.36,18.79
7/12/2021 15:30,17752.32,56.83,18.94
7/12/2021 15:35,17727.8,58.26,19.42
7/12/2021 15:40,17702.11,52.24,17.41
7/12/2021 15:45,17680.82,57.28,19.09
7/12/2021 15:50,17663.43,59.39,19.8
7/12/2021 15:55,17645.17,57.45,19.15
7/12/2021 16:00,17627.56,57.32,19.11
7/12/2021 16:05,17613.35,59.15,19.72
7/12/2021 16:10,17597.9,57.04,19.01
7/12/2021 16:15,17583.11,57.35,19.12
7/12/2021 16:20,17570.58,57.31,19.1
7/12/2021 16:25,17558.03,50.75,16.92
7/12/2021 16:30,17550.46,57.3,19.1
7/12/2021 16:35,17542.68,58.94,19.65
7/12/2021 16:40,17533.77,51.67,17.22
7/12/2021 16:45,17536.55,56.95,18.98
7/12/2021 16:50,17537.17,53.1,17.7
7/12/2021 16:55,17532.68,51.6,17.2
7/12/2021 17:00,17514.15,57.23,19.08
7/12/2021 17:05,17493.97,54.24,18.08
7/12/2021 17:10,17483.55,55.64,18.55
7/12/2021 17:15,17470.64,58.06,19.35
7/12/2021 17:20,17461.98,54.84,18.28
7/12/2021 17:25,17447.62,57.8,19.27
7/12/2021 17:30,17434.73,52.53,17.51
7/12/2021 17:35,17423.13,47.61,15.87
7/12/2021 17:40,17409.4,56.83,18.94
7/12/2021 17:45,17389.83,59.3,19.77
7/12/2021 17:50,17369.44,53.91,17.97
7/12/2021 17:55,17354.92,53.63,17.88
7/12/2021 18:00,17345.09,53.93,17.98
7/12/2021 18:05,17331.8,49.2,16.4
7/12/2021 18:10,17316.1,47.1,15.7
7/12/2021 18:15,17307.75,56.78,18.93
7/12/2021 18:20,17289.57,52.8,17.6
7/12/2021 18:25,17276.44,46.93,15.64
7/12/2021 18:30,17263.82,56.38,18.79
7/12/2021 18:35,17245.5,52.83,17.61
7/12/2021 18:40,17230.66,54.02,18.01
7/12/2021 18:45,17214.56,57.6,19.2
7/12/2021 18:50,17200.42,52.56,17.52
7/12/2021 18:55,17182.91,47.14,15.71
7/12/2021 19:00,17165.78,47.33,15.78
7/12/2021 19:05,17150.41,56.11,18.7
7/12/2021 19:10,17137.4,58.26,19.42
7/12/2021 19:15,17118.52,48.34,16.11
7/12/2021 19:20,17099.52,50.38,16.79
7/12/2021 19:25,17087.4,47.58,15.86
7/12/2021 19:30,17067,48.29,16.1
7/12/2021 19:35,17050.71,48.51,16.17
7/12/2021 19:40,17035.53,53.14,17.71
7/12/2021 19:45,17019,49.1,16.37
7/12/2021 19:50,17003.14,48.49,16.16
7/12/2021 19:55,16987.8,48.82,16.27
7/12/2021 20:00,16977.04,47.48,15.83
7/12/2021 20:05,16958.72,48.9,16.3
7/12/2021 20:10,16943.96,49.59,16.53
7/12/2021 20:15,16929.28,48.98,16.33
7/12/2021 20:20,16915.24,49.81,16.6
7/12/2021 20:25,16898.71,50.42,16.81
7/12/2021 20:30,16888.68,50.24,16.75
7/12/2021 20:35,16875.16,49.72,16.57
7/12/2021 20:40,16864.31,50.11,16.7
7/12/2021 20:45,16853.07,58.01,19.34
7/12/2021 20:50,16838.09,60.08,20.03
7/12/2021 20:55,16828.45,53.05,17.68
7/12/2021 21:00,16821.07,51.33,17.11
7/12/2021 21:05,16812.17,50.5,16.83
7/12/2021 21:10,16802.17,48.47,16.16
7/12/2021 21:15,16789.54,57.93,19.31
7/12/2021 21:20,16777.25,57.41,19.14
7/12/2021 21:25,16770.7,50.73,16.91
7/12/2021 21:30,16756.84,49.67,16.56
7/12/2021 21:35,16746.06,50.62,16.87
7/12/2021 21:40,16739.38,59.82,19.94
7/12/2021 21:45,16729.12,50.29,16.76
7/12/2021 21:50,16718.73,47.49,15.83
7/12/2021 21:55,16706.47,52.18,17.39
7/12/2021 22:00,16699.27,57.52,19.17
7/12/2021 22:05,16688.91,59.34,19.78
7/12/2021 22:10,16681.77,48.38,16.13
7/12/2021 22:15,16677.12,59.63,19.88
7/12/2021 22:20,16668.57,57.71,19.24
7/12/2021 22:25,16660.68,50.84,16.95
7/12/2021 22:30,16653.34,47.95,15.98
7/12/2021 22:35,16642.84,57.53,19.18
7/12/2021 22:40,16633.94,58.39,19.46
7/12/2021 22:45,16631.37,59.54,19.85
7/12/2021 22:50,16622.32,57.98,19.33
7/12/2021 22:55,16614.33,53.19,17.73
7/12/2021 23:00,16606.2,58.02,19.34
7/12/2021 23:05,16599.85,58.71,19.57
7/12/2021 23:10,16589.57,48.41,16.14
7/12/2021 23:15,16583.24,54.31,18.1
7/12/2021 23:20,16573.21,57.22,19.07
7/12/2021 23:25,16550.39,44.76,14.92
7/12/2021 23:30,16546.78,44.72,14.91
7/12/2021 23:35,16542.07,44.65,14.88
7/12/2021 23:40,16536.92,44.64,14.88
7/12/2021 23:45,16530.53,44.57,14.86
7/12/2021 23:50,16526.92,44.56,14.85
7/12/2021 23:55,16521.64,44.52,14.84
7/13/2021 0:00,16519.26,44.48,14.83
7/13/2021 0:05,16512.57,44.47,14.82
7/13/2021 0:10,16506.56,44.45,14.82
7/13/2021 0:15,16500.61,44.42,14.81
7/13/2021 0:20,16493.12,44.39,14.8
7/13/2021 0:25,16488.47,44.41,14.8
7/13/2021 0:30,16485.01,44.35,14.78
7/13/2021 0:35,16478.91,44.37,14.79
7/13/2021 0:40,16471.86,44.32,14.77
7/13/2021 0:45,16469.5,44.26,14.75
7/13/2021 0:50,16462.31,44.28,14.76
7/13/2021 0:55,16460.26,44.29,14.76
7/13/2021 1:00,16457.12,44.23,14.74
7/13/2021 1:05,16453.8,44.21,14.74
7/13/2021 1:10,16452.16,44.18,14.73
7/13/2021 1:15,16452.91,44.19,14.73
7/13/2021 1:20,16449.22,44.13,14.71
7/13/2021 1:25,16448.05,44.16,14.72
7/13/2021 1:30,16448.83,44.08,14.69
7/13/2021 1:35,16444.55,44.09,14.7
7/13/2021 1:40,16440.49,44.09,14.7
7/13/2021 1:45,16436.63,44.02,14.67
7/13/2021 1:50,16435.38,44.03,14.68
7/13/2021 1:55,16434.34,44,14.67
7/13/2021 2:00,16428.8,44.01,14.67
7/13/2021 2:05,16423.46,43.94,14.65
7/13/2021 2:10,16421.77,43.94,14.65
7/13/2021 2:15,16420.54,43.91,14.64
7/13/2021 2:20,16414.36,43.95,14.65
7/13/2021 2:25,16411.73,43.9,14.63
7/13/2021 2:30,16409.4,43.92,14.64
7/13/2021 2:35,16408,43.88,14.63
7/13/2021 2:40,16405.23,43.83,14.61
7/13/2021 2:45,16401.97,43.81,14.6
7/13/2021 2:50,16397.8,43.83,14.61
7/13/2021 2:55,16393.03,43.79,14.6
7/13/2021 3:00,16390.13,43.78,14.59
7/13/2021 3:05,16387.41,43.77,14.59
7/13/2021 3:10,16382.6,43.76,14.59
7/13/2021 3:15,16379.26,43.73,14.58
7/13/2021 3:20,16373.03,43.73,14.58
7/13/2021 3:25,16369.86,43.72,14.57
7/13/2021 3:30,16365.46,43.64,14.55
7/13/2021 3:35,16364.02,43.67,14.56
7/13/2021 3:40,16358.29,43.65,14.55
7/13/2021 3:45,16352.71,43.65,14.55
7/13/2021 3:50,16349.05,43.67,14.56
7/13/2021 3:55,16348.16,43.65,14.55
7/13/2021 4:00,16343.73,43.61,14.54
7/13/2021 4:05,16344.15,43.59,14.53
7/13/2021 4:10,16338.07,43.56,14.52
7/13/2021 4:15,16332.72,43.53,14.51
7/13/2021 4:20,16329.77,43.53,14.51
7/13/2021 4:25,16327.77,43.51,14.5
7/13/2021 4:30,16323.5,43.56,14.52
7/13/2021 4:35,16320.18,43.46,14.49
7/13/2021 4:40,16317.19,43.47,14.49
7/13/2021 4:45,16314.39,43.48,14.49
7/13/2021 4:50,16310.69,43.43,14.48
7/13/2021 4:55,16306.47,43.44,14.48
7/13/2021 5:00,16303.13,43.39,14.46
7/13/2021 5:05,16300.64,43.4,14.47
7/13/2021 5:10,16296.67,43.35,14.45
7/13/2021 5:15,16294.81,43.35,14.45
7/13/2021 5:20,16289.66,43.35,14.45
7/13/2021 5:25,16287.68,43.3,14.43
7/13/2021 5:30,16287.22,43.28,14.43
7/13/2021 5:35,16284.15,43.25,14.42
7/13/2021 5:40,16278.66,43.27,14.42
7/13/2021 5:45,16277.14,43.24,14.41
7/13/2021 5:50,16273.08,43.23,14.41
7/13/2021 5:55,16269.24,43.19,14.4
7/13/2021 6:00,16267.97,43.19,14.4
7/13/2021 6:05,16265.52,43.18,14.39
7/13/2021 6:10,16261.19,43.17,14.39
7/13/2021 6:15,16265.04,43.17,14.39
7/13/2021 6:20,16259.57,43.17,14.39
7/13/2021 6:25,16260.38,43.15,14.38
7/13/2021 6:30,16256.18,43.17,14.39
7/13/2021 6:35,16257.78,43.18,14.39
7/13/2021 6:40,16252.26,43.26,14.42
7/13/2021 6:45,16254.84,43.21,14.4
7/13/2021 6:50,16255.15,43.2,14.4
7/13/2021 6:55,16252.17,43.22,14.41
7/13/2021 7:00,16254.27,43.28,14.43
7/13/2021 7:05,16260.28,43.3,14.43
7/13/2021 7:10,16255.74,43.28,14.43
7/13/2021 7:15,16260.51,43.28,14.43
7/13/2021 7:20,16264.81,43.29,14.43
7/13/2021 7:25,16267.11,43.33,14.44
7/13/2021 7:30,16271.47,43.32,14.44
7/13/2021 7:35,16276.08,43.31,14.44
7/13/2021 7:40,16277.82,43.26,14.42
7/13/2021 7:45,16285.03,43.29,14.43
7/13/2021 7:50,16291.41,43.32,14.44
7/13/2021 7:55,16299.99,43.3,14.43
7/13/2021 8:00,16308.66,43.25,14.42
7/13/2021 8:05,16315.66,43.27,14.42
7/13/2021 8:10,16325.56,43.22,14.41
7/13/2021 8:15,16333.25,43.18,14.39
7/13/2021 8:20,16342.74,43.17,14.39
7/13/2021 8:25,16352,43.1,14.37
7/13/2021 8:30,16366.03,43.09,14.36
7/13/2021 8:35,16380.38,43.09,14.36
7/13/2021 8:40,16395.55,43.04,14.35
7/13/2021 8:45,16409.6,42.95,14.32
7/13/2021 8:50,16424.11,42.96,14.32
7/13/2021 8:55,16447.04,42.91,14.3
7/13/2021 9:00,16462.31,42.84,14.28
7/13/2021 9:05,16479.41,42.77,14.26
7/13/2021 9:10,16498.49,42.73,14.24
7/13/2021 9:15,16516.22,42.68,14.23
7/13/2021 9:20,16539.57,42.63,14.21
7/13/2021 9:25,16564.54,42.59,14.2
7/13/2021 9:30,16585.84,42.5,14.17
7/13/2021 9:35,16611.45,42.5,14.17
7/13/2021 9:40,16633.91,42.4,14.13
7/13/2021 9:45,16653.78,42.25,14.08
7/13/2021 9:50,16678.15,42.26,14.09
7/13/2021 9:55,16704.7,42.2,14.07
7/13/2021 10:00,16734.66,42.11,14.04
7/13/2021 10:05,16768.38,42.06,14.02
7/13/2021 10:10,16802.39,42.01,14
7/13/2021 10:15,16832.43,41.92,13.97
7/13/2021 10:20,16870.01,41.82,13.94
7/13/2021 10:25,16909.82,41.76,13.92
7/13/2021 10:30,16953.63,41.69,13.9
7/13/2021 10:35,17004.47,41.59,13.86
7/13/2021 10:40,17052.86,41.49,13.83
7/13/2021 10:45,17108.48,41.4,13.8
7/13/2021 10:50,17151.67,41.33,13.78
7/13/2021 10:55,17204.48,41.26,13.75
7/13/2021 11:00,17256.44,41.18,13.73
7/13/2021 11:05,17311.01,41.07,13.69
7/13/2021 11:10,17366.83,41.06,13.69
7/13/2021 11:15,17428.22,40.95,13.65
7/13/2021 11:20,17489.14,40.97,13.66
7/13/2021 11:25,17546.9,40.84,13.61
7/13/2021 11:30,17613.98,40.77,13.59
7/13/2021 11:35,17667.38,40.71,13.57
7/13/2021 11:40,17721.29,40.72,13.57
7/13/2021 11:45,17778.18,40.66,13.55
7/13/2021 11:50,17831.33,40.62,13.54
7/13/2021 11:55,17876.44,40.56,13.52
7/13/2021 12:00,17927.12,40.6,13.53
7/13/2021 12:05,17968.33,40.6,13.53
7/13/2021 12:10,18019.89,40.53,13.51
7/13/2021 12:15,18062.48,40.52,13.51
7/13/2021 12:20,18103.04,40.52,13.51
7/13/2021 12:25,18155.94,40.37,13.46
7/13/2021 12:30,18201.37,40.59,13.53
7/13/2021 12:35,18246.15,40.42,13.47
7/13/2021 12:40,18281.11,40.66,13.55
7/13/2021 12:45,18320.41,40.56,13.52
7/13/2021 12:50,18356.37,40.47,13.49
7/13/2021 12:55,18387.57,40.55,13.52
7/13/2021 13:00,18413.49,40.47,13.49
7/13/2021 13:05,18441.66,40.38,13.46
7/13/2021 13:10,18457.67,40.55,13.52
7/13/2021 13:15,18441.43,40.72,13.57
7/13/2021 13:20,18453.56,40.73,13.58
7/13/2021 13:25,18439.43,40.83,13.61
7/13/2021 13:30,18451.27,40.79,13.6
7/13/2021 13:35,18438.94,40.8,13.6
7/13/2021 13:40,18479.4,40.87,13.62
7/13/2021 13:45,18435.34,41.05,13.68
7/13/2021 13:50,18389.63,41.01,13.67
